"Cell","Label","Area","Mean_Fluor_Dapi","Mean_Fluor_Piwi","Mean_Fluor_Red","Dapi_Pos","Piwi_Status","Red_Pos","Dapi_Red_Pos"
1731,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.65,2278.101,1322.522,37.27,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1732,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.507,1318.129,88.634,31.549,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1733,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",46.634,1576.554,435.935,64.229,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1734,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.251,1221.229,948.656,28.863,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1735,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.238,2767.325,1146.611,28.285,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1736,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",55.445,2398.743,130.03,42.66,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1737,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",53.126,2516.076,1296.175,47.468,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1738,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.578,2066.437,228.2,42.373,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1739,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.449,1518.207,154.027,33.307,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1740,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.114,2735.749,76.726,31.543,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1741,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",37.771,1425.116,118.143,32.832,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1742,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",53.333,1756.415,167.843,47.981,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1743,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",39.883,3156.26,2985.627,33.831,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1744,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.137,2603.216,243.327,76.419,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1745,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",46.376,1637.737,95.757,43.87,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1746,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",35.916,2296.905,1761.016,32.565,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1747,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.755,2334.345,154.566,54.215,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1748,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.001,2656.836,122.836,39.595,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1749,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.982,2919.401,130.379,37.996,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1750,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.94,1958.876,212.017,36.804,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1751,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.62,2296.795,913.901,33.44,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1752,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.19,1741.096,147.263,39.385,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1753,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.785,1327.451,113.204,40.967,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1754,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",37.41,1765.161,505.963,47.68,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1755,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",17.314,3790.134,5325.598,44.753,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1756,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.99,2327.832,166.811,37.246,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1757,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.972,1429.958,166.597,45.764,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1758,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",38.286,2930.264,1804.517,31.624,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1759,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.083,2477.783,437.442,717.923,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
1760,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",61.783,2923.707,344.066,182.032,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1761,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.703,1854.493,682.715,23.467,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1762,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",46.222,3225.472,2035.584,31.313,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1763,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.085,2295.473,136.071,35.587,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1764,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",46.428,2638.372,738.31,31.76,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1765,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",51.735,2883.162,2433.764,42.945,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1766,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",48.489,2411.334,416.91,683.972,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
1767,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.895,2717.473,441.659,41.735,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1768,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.573,2009.635,246.541,19.742,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1769,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.868,2533.888,61.153,22.875,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1770,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.186,1655.903,99.927,34.165,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1771,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",37.41,1624.371,156.175,40.154,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1772,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.075,1413.56,824.633,36.655,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1773,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",31.948,2136.948,254.624,40.989,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1774,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",43.439,2450.713,1715.409,31.255,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1775,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.578,1900.233,1250.045,22.174,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1776,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",34.473,1843.217,1494.173,51.946,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1777,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.07,2008.16,321.234,284.54,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1778,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",34.318,2073.431,111.443,40.559,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1779,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",39.368,3572.501,885.38,35.229,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1780,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",40.605,1901.24,98.72,21.989,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1781,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",41.945,2443.63,993.854,30.893,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1782,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.818,1232.72,834.473,31.941,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1783,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",43.336,2498.993,2931.14,43.357,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1784,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.402,1633.932,127.232,29.71,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1785,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",49.932,2283.649,152.796,44.071,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1786,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.043,2784.368,1821.504,36.632,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1787,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.125,2430.799,242.29,36.057,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1788,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",51.065,2537.327,3208.361,41.866,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1789,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.509,3112.349,463.96,31.686,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1790,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",31.742,3005.081,285.05,37.813,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1791,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.106,1470.636,209.594,76.324,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1792,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",56.94,2230.287,188.597,47.503,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1793,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",37.307,2107.606,255.659,57.699,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1794,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.858,2273.747,100.752,23.454,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1795,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",33.648,1837.482,194.697,76.948,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1796,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.599,2296.638,96.503,30.036,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1797,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.476,2467.564,85.24,26.787,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1798,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.385,2505.998,457.872,195.236,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1799,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",32.463,1728.179,161.514,42.495,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1800,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",50.653,1893.428,104.133,33.145,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1801,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.785,1741.642,461.37,46.701,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1802,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.516,2688.704,1400.882,46.096,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1803,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.652,2154.235,87.131,27.257,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1804,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.293,1358.952,867.763,25.676,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1805,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",34.009,1986.676,115.036,34.818,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1806,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.209,2225.002,69.608,25.87,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1807,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",47.458,2123.079,541.24,49.369,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1808,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",50.344,1422.058,1197.939,674.525,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
1809,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.122,2737.003,1987.165,40.932,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1810,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",32.463,1996.525,155.851,47.233,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1811,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.707,1672.602,78.97,53.959,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1812,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",37.771,3232.091,2355.086,35.269,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1813,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",39.317,2183.237,223.545,82.512,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1814,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",45.655,2761.493,1254.263,34.954,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1815,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",40.244,2046.412,1278.654,23.654,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1816,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",43.49,1816.718,98.108,34.739,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1817,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",35.555,2519.887,2310.983,35.77,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1818,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",31.484,2215.73,106.344,42.676,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1819,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",49.829,2071.217,251.563,51.467,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1820,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",53.229,2332.393,124.917,40.473,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1821,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",15.253,2226.905,2294.868,22.976,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1822,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.827,2118.454,2434.847,45.923,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1823,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",38.131,2256.938,807.916,31.674,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1824,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.516,1858.212,369.03,33.655,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1825,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.243,2327.093,2403.319,64.895,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1826,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.792,1629.777,401.769,46.532,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1827,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.23,3152.369,385.325,66.883,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1828,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",37.41,1775.77,168.933,54.056,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1829,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.333,2385.64,2272.63,30.973,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1830,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.992,1925.843,140.299,34.499,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1831,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.848,2006.382,251.807,50.736,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1832,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.758,1549.258,346.524,73.296,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1833,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.913,219.981,646.833,3160.733,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
1834,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",17.365,2411.003,143.76,37.49,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1835,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",46.531,2803.62,1813.734,36.705,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1836,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.087,2413.006,1231.43,74.051,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1837,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",17.778,2382.226,254.403,60.061,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1838,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",60.237,1679.177,536.267,50.716,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1839,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.413,2228.158,1649.047,98.643,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1840,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.444,2089.565,148.312,40.109,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1841,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.633,2171.047,356.152,45.486,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1842,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",79.87,3213.379,799.689,36.666,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1843,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.014,1257.762,1954.493,17.753,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1844,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.062,2944.819,2293.582,31.794,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1845,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",56.27,2853.107,492.353,244.706,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1846,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",37.307,2431.83,1134.554,53.414,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1847,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",53.848,2915.998,1937.008,24.479,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1848,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",71.368,4249.938,759.996,49.452,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1849,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.9,1883.186,149.167,34.911,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1850,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.033,2429.177,2075.698,29.163,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1851,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.405,2817.018,132.74,39.899,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1852,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.302,1611.259,72.317,34.975,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1853,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.488,2800.463,1153.998,101.11,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1854,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",46.891,1504.388,432.575,33.362,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1855,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",41.275,1477.358,70.799,43.784,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1856,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",14.274,1320.697,1421.708,37.347,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1857,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",48.386,2148.683,824.645,40.797,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1858,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.695,1304.358,68.201,33.198,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1859,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.109,827.085,2837.477,24.668,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1860,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.455,2069.372,431.391,58.741,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1861,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.144,2124.156,102.991,32.689,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1862,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",47.767,2337.102,101.73,35.306,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1863,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.969,3274.724,393.604,44.341,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1864,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.766,1561.052,210.352,41.541,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1865,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.779,1953.407,523.141,53.742,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1866,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.043,1957.619,230.245,85.387,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1867,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.31,2491.996,90.798,28.313,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1868,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.467,1358.489,197.888,916.048,"TRUE","Piwi_Neg","TRUE","Dapi+_Red+"
1869,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.312,1821.915,145.737,42.485,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1870,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.436,1628.264,183.769,19.474,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1871,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.116,2577.524,183.295,59.002,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1872,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.993,2814.724,212.894,21.387,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1873,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",31.948,2925.913,1347.61,38.805,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1874,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",49.107,2395.696,1730.496,29.025,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1875,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.694,2459.805,81.532,28.993,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1876,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.856,2343.252,1265.486,3664.679,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
1877,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",39.832,2228.445,1976.947,66.454,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1878,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",17.056,1531.39,151.266,45.483,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1879,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.604,2261.64,262.345,63.648,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1880,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.499,1201.476,76.092,28.699,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1881,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",40.347,2554.978,151.315,48.727,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1882,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",48.386,1576.974,146.932,32.36,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1883,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.037,1459.028,192.071,35.743,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1884,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.839,2351.644,110.574,40.644,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1885,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.644,2255.65,986.755,110.396,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1886,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",32.103,2008.358,230.992,25.183,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1887,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.014,2299.089,137.312,50.64,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1888,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.808,2632.989,1310.041,69.811,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1889,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",32.463,2941.805,2611.035,30.803,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1890,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.942,2359.072,746.199,569.749,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
1891,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.122,2416.466,354.887,402.872,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
1892,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.784,2000.682,299.42,423.434,"TRUE","Piwi_Neg","TRUE","Dapi+_Red+"
1893,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.959,2401.406,249.012,80.991,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1894,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.003,1743.581,86.988,32.208,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1895,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",53.59,2220.387,2491.246,26.595,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1896,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",48.077,2330.569,1696.791,38.046,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
1897,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.707,1289.361,264.741,23.989,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
1898,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.694,2005.314,1028.881,79.544,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
1899,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",14.17,1391.436,60.589,22.735,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
